model  ,freq ,workload      ,power                ,speed
big    ,200  ,cachekiller   ,0.05507872397660819  ,0.5481108312342569
big    ,300  ,cachekiller   ,0.07856074839181287  ,0.7130529765155653
big    ,400  ,cachekiller   ,0.09980736659356725  ,0.8258064516129032
big    ,500  ,cachekiller   ,0.11953199788011697  ,0.8930232558139534
big    ,600  ,cachekiller   ,0.13863728866959066  ,0.9460869565217389
big    ,700  ,cachekiller   ,0.15370343969298247  ,0.9728763040238447
big    ,800  ,cachekiller   ,0.1746241144005848   ,0.988342165026495
big    ,900  ,cachekiller   ,0.2038781951023392   ,0.9936073059360729
big    ,1000 ,cachekiller   ,0.23489191286549707  ,0.9996937212863708
big    ,1100 ,cachekiller   ,0.26860168019005853  ,0.9981651376146788
big    ,1200 ,cachekiller   ,0.30645284736842104  ,1.0012269938650307
big    ,1300 ,cachekiller   ,0.34459840453216367  ,1.0136645962732915
big    ,1400 ,cachekiller   ,0.38759898296783624  ,1.0144522144522143
big    ,1500 ,cachekiller   ,0.4336517315789473   ,1.0136645962732915
big    ,1600 ,cachekiller   ,0.4974891579678363   ,1.0168224299065418
big    ,1700 ,cachekiller   ,0.570209987134503    ,1.0130353817504656
big    ,1800 ,cachekiller   ,0.646751969005848    ,0.977538185085355
big    ,1900 ,cachekiller   ,0.7565384065789474   ,0.9837251356238695
big    ,2000 ,cachekiller   ,0.9052658989035087   ,1.0
little ,200  ,cachekiller   ,0.009154078728070175 ,0.3474188398084087
little ,300  ,cachekiller   ,0.012560244298245614 ,0.44912280701754387
little ,400  ,cachekiller   ,0.014493681944444442 ,0.5006134969325153
little ,500  ,cachekiller   ,0.016368634649122808 ,0.5562846186621218
little ,600  ,cachekiller   ,0.01999784312865497  ,0.571628721541156
little ,700  ,cachekiller   ,0.02382059700292398  ,0.602770083102493
little ,800  ,cachekiller   ,0.02764224159356726  ,0.6550928248871047
little ,900  ,cachekiller   ,0.03196398435672514  ,0.6577329974811084
little ,1000 ,cachekiller   ,0.03634789663742691  ,0.6782337662337663
little ,1100 ,cachekiller   ,0.040946172733918144 ,0.6835602094240836
little ,1200 ,cachekiller   ,0.04581170665204678  ,0.7053484602917344
little ,1300 ,cachekiller   ,0.052851364766081876 ,0.7225235196458217
little ,1400 ,cachekiller   ,0.0604451798245614   ,0.7042071197411004
little ,1500 ,cachekiller   ,0.06637393194444445  ,0.7169686985172982
big    ,200  ,cacherate-0   ,0.04388945248538012  ,0.09823926279414175
big    ,300  ,cacherate-0   ,0.06511054239766083  ,0.14819411691696643
big    ,400  ,cacherate-0   ,0.08634820687134503  ,0.1982071713147409
big    ,500  ,cacherate-0   ,0.10832425796783626  ,0.24843945068664153
big    ,600  ,cacherate-0   ,0.1298074625730994   ,0.29835082458770584
big    ,700  ,cacherate-0   ,0.14743931703216373  ,0.348511383537653
big    ,800  ,cacherate-0   ,0.1725895236111111   ,0.3987975951903803
big    ,900  ,cacherate-0   ,0.206036286622807    ,0.4483665039429212
big    ,1000 ,cacherate-0   ,0.2420450020467836   ,0.4987468671679195
big    ,1100 ,cacherate-0   ,0.2813134084795322   ,0.5494707777266445
big    ,1200 ,cacherate-0   ,0.3250406739766082   ,0.5993975903614455
big    ,1300 ,cacherate-0   ,0.37092752463450296  ,0.6482084690553742
big    ,1400 ,cacherate-0   ,0.4216651040935673   ,0.6982456140350874
big    ,1500 ,cacherate-0   ,0.4760424449561403   ,0.7490589711417811
big    ,1600 ,cacherate-0   ,0.5500616872076024   ,0.7991967871485941
big    ,1700 ,cacherate-0   ,0.6337991236842105   ,0.8504273504273497
big    ,1800 ,cacherate-0   ,0.72210572375731     ,0.9004524886877824
big    ,1900 ,cacherate-0   ,0.8509755733187133   ,0.9494274809160297
big    ,2000 ,cacherate-0   ,1.0222946892543858   ,1.0
little ,200  ,cacherate-0   ,0.01264364312865497  ,0.0801342281879194
little ,300  ,cacherate-0   ,0.019079922368421053 ,0.12102169065477388
little ,400  ,cacherate-0   ,0.025348906505847955 ,0.16203012620436952
little ,500  ,cacherate-0   ,0.03164945687134503  ,0.20299217953077162
little ,600  ,cacherate-0   ,0.041388308918128655 ,0.24382274862160486
little ,700  ,cacherate-0   ,0.05189757587719299  ,0.2849642004773267
little ,800  ,cacherate-0   ,0.06401401220760235  ,0.3256067630215433
little ,900  ,cacherate-0   ,0.07569639788011698  ,0.36693300553165314
little ,1000 ,cacherate-0   ,0.09013681345029241  ,0.4076476613178556
little ,1100 ,cacherate-0   ,0.10603657792397661  ,0.44904099285445614
little ,1200 ,cacherate-0   ,0.12451508421052629  ,0.4901477832512314
little ,1300 ,cacherate-0   ,0.14845444166666663  ,0.5306666666666662
little ,1400 ,cacherate-0   ,0.17442129773391812  ,0.5718390804597699
little ,1500 ,cacherate-0   ,0.1986760928362573   ,0.612307692307692
big    ,200  ,cacherate-100 ,0.0551688528508772   ,0.5520110957004162
big    ,300  ,cacherate-100 ,0.0787489168128655   ,0.7145421903052065
big    ,400  ,cacherate-100 ,0.0995256307748538   ,0.8251554941257777
big    ,500  ,cacherate-100 ,0.1199077673976608   ,0.8950524737631186
big    ,600  ,cacherate-100 ,0.13890066469298246  ,0.9476190476190478
big    ,700  ,cacherate-100 ,0.15472382127192982  ,0.9762878168438271
big    ,800  ,cacherate-100 ,0.17531748040935674  ,0.9900497512437814
big    ,900  ,cacherate-100 ,0.2047110951023392   ,0.9958298582151794
big    ,1000 ,cacherate-100 ,0.23572516571637425  ,1.0058972198820557
big    ,1100 ,cacherate-100 ,0.2702651259502924   ,1.0
