model ,freq ,workload ,power               ,speed
cpu   ,600  ,decrypt  ,0.17867113065326634 ,0.40061675518245676
cpu   ,700  ,decrypt  ,0.2225842180828955  ,0.4672812533304913
cpu   ,800  ,decrypt  ,0.2570717909230911  ,0.5334428323752168
cpu   ,900  ,decrypt  ,0.29615957819252925 ,0.6004519309778142
cpu   ,1000 ,decrypt  ,0.33326426426426414 ,0.6671231313477121
cpu   ,1100 ,decrypt  ,0.3706347071339176  ,0.7339610797237915
cpu   ,1200 ,decrypt  ,0.40507896863764525 ,0.799507658643326
cpu   ,1300 ,decrypt  ,0.44382801301301317 ,0.8656893232637348
cpu   ,1400 ,decrypt  ,0.48014644488978014 ,0.9331205107741422
cpu   ,1500 ,decrypt  ,0.5195610160320638  ,1.0
cpu   ,600  ,encrypt  ,0.17710831658291445 ,0.4013437542849308
cpu   ,700  ,encrypt  ,0.2219631125552575  ,0.46825756565791227
cpu   ,800  ,encrypt  ,0.25447086056850665 ,0.5349049707602338
cpu   ,900  ,encrypt  ,0.29357936762093473 ,0.6022633744855967
cpu   ,1000 ,encrypt  ,0.33006400677786163 ,0.668952119757742
cpu   ,1100 ,encrypt  ,0.36664478621299657 ,0.7350577599196384
cpu   ,1200 ,encrypt  ,0.40242283450351096 ,0.801917808219178
cpu   ,1300 ,encrypt  ,0.4414386236236235  ,0.8675163011262597
cpu   ,1400 ,encrypt  ,0.4772728488488491  ,0.9345466155810982
cpu   ,1500 ,encrypt  ,0.516034            ,1.0
cpu   ,600  ,gzip-1   ,0.21297572289156635 ,0.722876261767041
cpu   ,700  ,gzip-1   ,0.2667452592324186  ,0.6303130995470637
cpu   ,800  ,gzip-1   ,0.3096247482433543  ,0.8590220497061839
cpu   ,900  ,gzip-1   ,0.3544548192771082  ,0.7167146455559553
cpu   ,1000 ,gzip-1   ,0.39689641641641593 ,0.8200931573123342
cpu   ,1100 ,gzip-1   ,0.4411278313824148  ,1.0336349777821028
cpu   ,1200 ,gzip-1   ,0.48555444411312    ,0.9855879260221441
cpu   ,1300 ,gzip-1   ,0.529840025025025   ,0.9068867387592489
cpu   ,1400 ,gzip-1   ,0.573865            ,1.153968713789108
cpu   ,1500 ,gzip-1   ,0.6210409879879881  ,1.0
cpu   ,600  ,gzip-5   ,0.21838613712374585 ,0.41194323144104794
cpu   ,700  ,gzip-5   ,0.27302126978548197 ,0.48111691954609215
cpu   ,800  ,gzip-5   ,0.31798947770227215 ,0.5448323659360649
cpu   ,900  ,gzip-5   ,0.3647517625612668  ,0.6142801328384451
cpu   ,1000 ,gzip-5   ,0.40625941641641594 ,0.6809224772628842
cpu   ,1100 ,gzip-5   ,0.45236350493171534 ,0.7461146043421519
cpu   ,1200 ,gzip-5   ,0.4969498395085158  ,0.8101249516939327
cpu   ,1300 ,gzip-5   ,0.5438680530530531  ,0.8720188574597892
cpu   ,1400 ,gzip-5   ,0.58894             ,0.9333630157316709
cpu   ,1500 ,gzip-5   ,0.6356225695695695  ,1.0
cpu   ,600  ,gzip-9   ,0.2175458347245408  ,0.41078538612994975
cpu   ,700  ,gzip-9   ,0.2743778696741853  ,0.4771791613723
cpu   ,800  ,gzip-9   ,0.3189534496902921  ,0.5447819653581687
cpu   ,900  ,gzip-9   ,0.36275364219641315 ,0.6115888215751417
cpu   ,1000 ,gzip-9   ,0.4065316468773377  ,0.6773809523809524
cpu   ,1100 ,gzip-9   ,0.45306270112189373 ,0.7406224115489292
cpu   ,1200 ,gzip-9   ,0.496934814463431   ,0.8066761180564506
cpu   ,1300 ,gzip-9   ,0.5435765230460922  ,0.866417497231451
cpu   ,1400 ,gzip-9   ,0.588783            ,0.9326478915213828
cpu   ,1500 ,gzip-9   ,0.635888            ,1.0
cpu   ,600  ,hash     ,0.213625            ,0.4057074504442925
cpu   ,700  ,hash     ,0.26472168396944273 ,0.4721957040572791
cpu   ,800  ,hash     ,0.3077840668806285  ,0.5390273804658764
cpu   ,900  ,hash     ,0.35287326807228897 ,0.6068087716607881
cpu   ,1000 ,hash     ,0.39440640640640584 ,0.6712468193384223
cpu   ,1100 ,hash     ,0.43798712855533883 ,0.7399027673896781
cpu   ,1200 ,hash     ,0.479492834503511   ,0.8053595658073265
cpu   ,1300 ,hash     ,0.523834            ,0.8679534985742486
cpu   ,1400 ,hash     ,0.5679805565565569  ,0.9367897727272725
cpu   ,1500 ,hash     ,0.6132471941941935  ,1.0
cpu   ,600  ,idle     ,2.855955            ,1.0
cpu   ,700  ,idle     ,2.899018796992481   ,1.0
cpu   ,800  ,idle     ,2.926002506265664   ,1.0
cpu   ,900  ,idle     ,2.951370481927711   ,1.0
cpu   ,1000 ,idle     ,2.978583583583584   ,1.0
cpu   ,1100 ,idle     ,3.0034342928660824  ,1.0
cpu   ,1200 ,idle     ,3.0310551654964892  ,1.0
cpu   ,1300 ,idle     ,3.057185            ,1.0
cpu   ,1400 ,idle     ,3.084576            ,1.0
cpu   ,1500 ,idle     ,3.110947            ,1.0
