model  ,freq ,workload      ,power                ,speed
big    ,200  ,cachekiller   ,0.046370337719298264 ,0.3872918766728076
big    ,300  ,cachekiller   ,0.06724146315789474  ,0.5401396160558465
big    ,400  ,cachekiller   ,0.08623488179824564  ,0.6575002950548804
big    ,500  ,cachekiller   ,0.10427734364035088  ,0.7449354817142476
big    ,600  ,cachekiller   ,0.1221203989035088   ,0.8034903007139251
big    ,700  ,cachekiller   ,0.13511635460526322  ,0.8468495857718327
big    ,800  ,cachekiller   ,0.1547402497807018   ,0.8824647552669096
big    ,900  ,cachekiller   ,0.1816307089912281   ,0.9057063892050075
big    ,1000 ,cachekiller   ,0.2117253372807018   ,0.9270321990182212
big    ,1100 ,cachekiller   ,0.2431213975877194   ,0.9395395901846699
big    ,1200 ,cachekiller   ,0.27735339298245626  ,0.9523076923076923
big    ,1300 ,cachekiller   ,0.3125739574561404   ,0.9618439226519336
big    ,1400 ,cachekiller   ,0.35291329890350887  ,0.9593593938350269
big    ,1500 ,cachekiller   ,0.3959569114035089   ,0.9708111875925766
big    ,1600 ,cachekiller   ,0.4544257690789475   ,0.9707266074228961
big    ,1700 ,cachekiller   ,0.5214579745614036   ,0.9913516976297246
big    ,1800 ,cachekiller   ,0.592081461403509    ,0.9908227510404438
big    ,1900 ,cachekiller   ,0.6937001504385967   ,1.001402070750647
big    ,2000 ,cachekiller   ,0.8327461896929826   ,1.0
little ,200  ,cachekiller   ,0.008539982236842108 ,0.3388480019463537
little ,300  ,cachekiller   ,0.012182132456140353 ,0.5107494842997937
little ,400  ,cachekiller   ,0.014005958114035091 ,0.6815512600929778
little ,500  ,cachekiller   ,0.015792409210526322 ,0.844987107538298
little ,600  ,cachekiller   ,0.019400280701754386 ,0.942958700067705
little ,700  ,cachekiller   ,0.023191424342105273 ,0.9794303797468356
little ,800  ,cachekiller   ,0.02703728881578948  ,1.0555134520651763
little ,900  ,cachekiller   ,0.031118994298245623 ,1.0848018693408625
little ,1000 ,cachekiller   ,0.035260647368421064 ,1.0844851080397122
little ,1100 ,cachekiller   ,0.039072928728070194 ,1.1271623672230653
little ,1200 ,cachekiller   ,0.04376909188596493  ,1.1267064415006576
little ,1300 ,cachekiller   ,0.050276267982456165 ,1.1296765689952348
little ,1400 ,cachekiller   ,0.05772867938596493  ,1.1376352869103532
little ,1500 ,cachekiller   ,0.06352728925438597  ,1.1260232440626583
big    ,200  ,cacherate-0   ,0.04366718728070178  ,0.09866392600205545
big    ,300  ,cacherate-0   ,0.06523324078947369  ,0.14891108767140276
big    ,400  ,cacherate-0   ,0.0860905929824562   ,0.19902147773447207
big    ,500  ,cacherate-0   ,0.10803966820175444  ,0.2489884842826017
big    ,600  ,cacherate-0   ,0.12967542412280705  ,0.2992145617753395
big    ,700  ,cacherate-0   ,0.14661239232456147  ,0.3491670910016729
big    ,800  ,cacherate-0   ,0.17228200372807023  ,0.39910202045397836
big    ,900  ,cacherate-0   ,0.20552874100877197  ,0.44931199101375974
big    ,1000 ,cacherate-0   ,0.24169654122807024  ,0.49937578027465646
big    ,1100 ,cacherate-0   ,0.2823589478070176   ,0.5494505494505492
big    ,1200 ,cacherate-0   ,0.32637425701754397  ,0.5995503372470643
big    ,1300 ,cacherate-0   ,0.3728810462719299   ,0.649350649350649
big    ,1400 ,cacherate-0   ,0.4239254403508774   ,0.6993006993006992
big    ,1500 ,cacherate-0   ,0.4790798537280702   ,0.749063670411985
big    ,1600 ,cacherate-0   ,0.5542479405701757   ,0.7999999999999997
